name,price,onPrescription
BERLOCID 480MG CPR B/20,1760,FALSE
BERLOCID 960MG CPR B/10,1760,FALSE
BETACLOX GELULE B/12,4355,FALSE
BETADINE DERMQ FP 125ML JAUNE,1530,FALSE
BETADINE GARG BAIN BCHE F125ML,1610,FALSE
BETADINE GEL DERMIQ TB 30G,1110,FALSE
BETADINE OVULES B/8,1450,FALSE
BETADINE SCRUB FL 500ML ROUGE,5070,FALSE
BETADINE SCRUB FP 125ML ROUGE,1430,FALSE
BETADINE SOL.DERMQ 500ML JAUNE,5255,FALSE
BETADINE VAG+NEC F/125ML,3910,FALSE
BETADINE 10% SOL VAG F/125ML,1420,FALSE
BETASERC 24MG CPR B/60,7841,FALSE
"BETASTENE 0,05% SOL BUV F/30ML",2705,FALSE
BETAZIDIM 1G AMP INJ B/1,10100,FALSE
BETNEVAL NEOMYCINE CREME TB10G,1110,FALSE
BETNEVAL NEOMYCINE PDE TB 10G,1110,FALSE
"BETNEVAL 0,1% CREME DERM TB10G",1060,FALSE
"BETNEVAL 0,1% CREME DERM TB30G",1905,FALSE
"BETNEVAL 0,1% POMMADE TB 10G",1060,FALSE
"BETNEVAL 0,1% POMMADE TB 30G",1895,FALSE
"BETNEVAL 0,1%LOTION DERQ FL15G",1405,FALSE
BETOPTIC 0.25% COLL F/3ML,3660,FALSE
"BETOPTIC 0,5% COLL F/3ML",3660,FALSE
BGLAU 2MG/ML COLL F/5ML,6350,FALSE
BI PROFENID LP 100MG CPR SEC B,3435,FALSE
BI PROFENID 150MG CPR LP BT 20,4358,FALSE
BIAFINE EMULSION T/186G,3475,FALSE
BIAFINE EMULSION T/93G,1970,FALSE
BIAKOF SP TOUX F/200ML,2130,FALSE
BIBA SP F/100ML,2765,FALSE
"BICARBONATE NA 1,4% FRES 250ML",1400,FALSE
"BICARBONATE NA 1,4% FRES 500ML",1975,FALSE
BICARBONATE SODIUM B/250G,1050,FALSE
BICARBONATE SODIUM PQ250G GILB,1070,FALSE
BICLINOCILLINE 1M FL INJ BT 1,1645,FALSE
BIDCEF 500MG CPR B/20,4290,FALSE
"BIDONTOGYL 1,5MUI/250MG CPR B/",5710,FALSE
BIFOSA 35MG CPR B/4,5195,FALSE
BIFOSA 70MG CPR B/4,6425,FALSE
BILAXTEN 20MG CPR B/10,3570,FALSE
BILOR 10MG CPR B/10,2395,FALSE
BILTRICIDE 600MG CPR BT * 4 *,8085,FALSE
BIMALARIL ADO SUSP F/30ML,2590,FALSE
BIMALARIL BB SUSP F/30ML,1340,FALSE
BIMALARIL ENF SUSP F/30ML,2260,FALSE
BIMALARIL 80/480MG CPR B/6,2610,FALSE
BINOCLAR 250MG CPR B/10,3425,FALSE
BINOCLAR 500MG CPR B/14,6785,FALSE
BINOZYT 200MG/5ML SUSP BUV15ML,3745,FALSE
BINOZYT 250MG CPR B/6,7625,FALSE
BINOZYT 500MG CPR B/3,4495,FALSE
BIOCALYPTOL SIROP FL 200ML,2835,FALSE
BIODERMINE CREME DERMQUE TB24G,1770,FALSE
BIODROXIL CPR 1000MG BTE 12,8305,FALSE
BIODROXIL SUSP 125MG/5ML F60ML,1765,FALSE
BIODROXIL SUSP 250MG/5ML F60ML,2880,FALSE
BIODROXIL SUSP 500MG/5ML F60ML,4810,FALSE
BIODROXIL 500MG GEL BTE 12,4560,FALSE
BIOFER CPR A MACHER B/30,3535,FALSE
BIOFER SP F/200ML,3760,FALSE
BIOFER 12 SP F/200ML,3555,FALSE
BIOFERON GEL B/30,1255,FALSE
BIOFERON SUSP BUV F/200ML,2465,FALSE
BIORIN 125MG SUSP BUV F/100ML,1225,FALSE
BIOTONE SOL BUV AMP 10ML B/20,3940,FALSE
BIPERIDYS 20MG CPR B/40,4425,FALSE
BIPERIDYS 20MG CPR PELL SEC PL,2510,FALSE
BIPRETERAX COMP BT 30,12500,FALSE
"BIPRETERAX 10 MG/2,5 MG CPR PE",17330,FALSE
"BIPRETERAX 5MG/1,25MG CPR PELL",12500,FALSE
BISEDAL GEL B/20,1420,FALSE
"BISPIRAZOLE 1,5 MUI/250MG CPR",3765,FALSE
BLEOMYCINE 15MG INJ  FL  BTE 1,26100,FALSE
BLEOMYCINE 15UI AMP B/1,16075,FALSE
BLOCOLD 500MG/30MG/10MG CPR B/,4135,FALSE
BLOKIUM DIU CPR BT 20,3565,FALSE
BLOKIUM 100MG CPR B/30,5740,FALSE
BLOKIUM 100MG CPR BT 15,3215,FALSE
BLOKIUM 50MG CPR B/30,4185,FALSE
BLOKIUM 50MG CPR BT 15,2325,FALSE
BOLINAN CPR BT 15,2365,FALSE
BOLINAN CPR BT 40,5900,FALSE
BONCIPRO 500MG CPR B/20,4005,FALSE
BONCIPRO 750MG CPR B/20,5720,FALSE
BONDRONAT 6MG AMP F/6ML,188136,FALSE
BONVIVA 150MG CPR PELL B/1,31825,FALSE
BOOM 100MG CPR B/10,13690,FALSE
BOROCLARINE MART.COLLY FL 10ML,785,FALSE
BRICANYL L.P 5MG CPR B/30,2900,FALSE
BRICANYL LP 5MG CPR F/60,4985,FALSE
"BRICANYL 0,5MG INJ AMP1ML B/10",2145,FALSE
"BRICANYL 0,5MG INJ AMP1ML BT 8",2130,FALSE
"BRIMO 0,2% COLL F/5ML",5965,FALSE
BRISTAMOX 500MG SIR PDR FL60ML,2855,FALSE
BRISTOPEN 1G IV PDR INJ F/1+SO,1695,FALSE
BRISTOPEN 250MG SIR PDR FL60ML,2325,FALSE
BRISTOPEN 500MG GELULE BT 12,4165,FALSE
BROMOXCIN 500/8MG GEL B/12,2375,FALSE
BROMOXCIN 500/8MG GEL B/120,11485,FALSE
BROMOXCIN 500/8MG GEL B/1200,57415,FALSE
BRONCALENE ADULTE SP FL/150ML,2880,FALSE
BRONCALENE BEBE SP FL/125ML,2275,FALSE
BRONCALENE ENFANT SIR FL150ML,2640,FALSE
BRONCALENE NN SP F/150ML,2275,FALSE
BRONCATHIOL ADULTE SP FL/150ML,2605,FALSE
BRONCATHIOL BB/ENFT SP FL125ML,2290,FALSE
BRONCATHIOL ENF SP F/125ML,2290,FALSE
BRONCHALENE ADULT SIR FL 150ML,2880,FALSE
BRONCHALENE BEBE SIROP FL125ML,2275,FALSE
BRONCHATHIOL ADULT SIR FL150ML,2605,FALSE
BRONCHATHIOL ENF BB SP FL125ML,2290,FALSE
BRONCHO SP F/120ML,2350,FALSE
"BRONCHOBOS 2,5% SP F/200ML",2950,FALSE
BRONCHOBOS 5% SP F/200ML,3400,FALSE
BRONCHODERMINE BEBE SUPPO BT10,1430,FALSE
BRONCHODERMINE ENF SUPPO BT 10,1545,FALSE
BRONCHODERMINE POMMADE TB 60G,1525,FALSE
BRONCHOKOD ADULTE SIR FL 300ML,3465,FALSE
BRONCHOKOD ENFANT SIR FL 125ML,1445,FALSE
BRONCOXIL 45MG/5ML SP F/120ML,1785,FALSE
BRONKIREX 5% SP AD F/125ML,1965,FALSE
BRONQUIDIAZINA C.R. SP F/150ML,2995,FALSE
BROXOL SP F/100ML,2190,FALSE
BRUFEN SIROP PEDIAT FL100ML,3025,FALSE
BRUFEN 400MG CPR DRG BT 30,2280,FALSE
BRULEX POMMADE DERM TB 30G,1845,FALSE
BRUMED 100MG/5ML SUSP BUV F/10,1020,FALSE
BRUPAL 300MG/325MG CPR B/100,4155,FALSE
BRUSTAN CPR B/20,1805,FALSE
BRUSTAN CPR BT 10,1140,FALSE
BRUSTAN SUSP PDRE F/100ML,2125,FALSE
BUCCOTHYMOL BAIN BCHE F/150ML,1545,FALSE
BUFALGAN 100MG/5ML SUSP BUV F/,2280,FALSE
BUFALGAN 400MG CPR B/30,2275,FALSE
BURNCOOL CR T/15G,2195,FALSE
BUTO-ASMA AEROSOL,2730,FALSE
BUTO-ASMA SIROP FL100ML,1810,FALSE
BUTO-ASMA 2MG CPR BTE 40,2010,FALSE
BUTOVENT SP F/150ML,1800,FALSE
C-TRI 1G INJ B/1,2350,FALSE
C-TRI 1G INJ B/1,2355,FALSE
CA C 1000 CPR EFFV ORANGE B/10,1760,FALSE
CA C 1000 SANDOZ CPR EFFV BT10,1765,FALSE
CACEF 200MG CPR B/6,2754,FALSE
CACEF 50MG PDRE SUSP ORAL F/30,1615,FALSE
CACHART 20MG/120MG CPR B/24,2620,FALSE
CACHART 80MG/480MG CPR B/6,2620,FALSE
CACHEWORM CPR B/6,1150,FALSE
CACHEWORM SUSP BUV F/30ML,1220,FALSE
CADUET 10MG/10MG CPR B/30,13630,FALSE
CADUET 5MG/10MG CPR B/30,13630,FALSE
CALCIBRONAT 2G CPR EFFV BT 20,2875,FALSE
CALCID DENK CPR EFF B/20,4850,FALSE
CALCIFORTE VIT D3 CPR B/60,5690,FALSE
CALCIMAX SIROP FL 150ML,3150,FALSE
CALCIO BC GEL B/20,1395,FALSE
CALCIUM SANDOZ 500MG SACH B/10,1650,FALSE
CALCIUM SANDOZ 500MG SACH B/30,3170,FALSE
CALCIUM SANDOZ 500MG SACH B/30,4205,FALSE
CALCIUM SDZ FORTE CPR EFFV B20,2230,FALSE
CALMIXENE SP F/150ML,2425,FALSE
CALMIXENE SP F/150ML,2425,FALSE
CALMZ 20MG CPR B/30,5020,FALSE
CAMOQUIN PLUS AD 600MG/200MG C,4000,FALSE
CAMOQUIN PLUS ENF 300MG/100MG,2785,FALSE
CAMOQUIN PLUS PED SUSP F60ML+P,2895,FALSE
CAMPHRE SYNTHETIQUE COOPER PUL,39135,FALSE
CAMVIT MULTIVIT CPR B/30,1675,FALSE
CAMVIT PLUS GEL B/30,3290,FALSE
CANDI 150MG GEL B/4,4640,FALSE
CANDID COLLUT F/15ML,1390,FALSE
CANDID CR T/20G,1515,FALSE
CANDID MOUTH 15ML,1390,FALSE
CANDID PDRE F/30G,1740,FALSE
CANDID V6 COMBI T20G+CPR VAG/6,3335,FALSE
CANDID V6 CPR GYNECO B/6,3370,FALSE
CANDIDERM CR T/15G,2035,FALSE
CANDITRAL 100MG CAPS B/4,4265,FALSE
CANESTENE CPR GYNECO BT 6,4070,FALSE
CANESTENE CREME TB 20G,3585,FALSE
CANOVA 100MG CPR B/4,18165,FALSE
CANOVA 50MG CPR B/4,8315,FALSE
CAPOCARD 25MG CPR B/30,3440,FALSE
CAPOCARD 50MG CPR B/30,5700,FALSE
CAPTOPRIL DENK 25MG CPR B/100,7985,FALSE
CAPTOPRIL DENK 25MG CPR B/20,1885,FALSE
CAPTOPRIL+HCT DENK 50/25MG CPR,9945,FALSE
CAPTOPRIL+HCT DENK 50/25MG CPR,4410,FALSE
CARAMEL LIQUIDE F/250ML,20600,FALSE
CARBOCISTEINE AFRI 5% AD SP F/,2700,FALSE
CARBOCYSTEINE GENMARK 2% SP F/,1125,FALSE
CARBOCYSTEINE GENMARK 5% SP F/,1125,FALSE
CARBOCYSTEINE 2% SOL BUV F/100,1000,FALSE
CARBOCYSTEINE 5% SP F/100ML,1225,FALSE
CARBOLEVURE ADULTE GELULE BT20,1315,FALSE
CARBOLEVURE ENFANT GELULE BT20,915,FALSE
CARBOMUC 2% ENF SP F/125ML,1885,FALSE
CARBOMUC 5% AD SP F/125ML,2720,FALSE
CARBOPHOS CPR CROQ BT 40,3710,FALSE
CARBOSYLANE 24DOSE DE 2 GELULE,2655,FALSE
CARBOTOUX 375MG GEL B/20,1740,FALSE
CARBOTOUX 5% SP F/100ML,1780,FALSE
CARCEL 2% SP F/100ML,900,FALSE
CARCEL 5% SP F/100ML,1085,FALSE
CARDIO ASPIRINE 100MG CPR B/30,1365,FALSE
CARDIURINE CPR B/30,3425,FALSE
CARDOX 1MG CPR B/30,5700,FALSE
CARDOX 4MG CPR B/30,12145,FALSE
CARDULAR URO 2MG CPR B/20,11440,FALSE
CARPILO COLLYRE FL 3ML,2435,FALSE
CARTEF DS 80/480MG CPR B/6,2295,FALSE
CARTEF 20/120MG CPR B/24,2295,FALSE
CARTEOL LP 1% COLL UNID B/30,6100,FALSE
CARTEOL LP 2% COLL UNID B/30,6135,FALSE
CARTEOL 1% COLLYRE FP 3ML,3035,FALSE
CARTEOL 1% LP COLL F/3ML,6100,FALSE
CARTEOL 2% COLLYRE FP 3ML,3275,FALSE
CARTEOL 2% LP COLL F/3ML,6095,FALSE
CARTERS PILULES TB 40,2040,FALSE
CARVEDI DENK 25MG CPR B/30,6285,FALSE
"CARVEDI DENK 6,25MG CPR B/30",4005,FALSE
CASODEX 50MG CPR B/30,46406,FALSE
CATACOL COLLYRE FL 10ML,1130,FALSE
CATAFLAM * 25MG * CPR BT 20,1640,FALSE
"CATAFLAM SUSP 1,8MG/ML F/120ML",3180,FALSE
"CATAFLAM 1,5% GOUTTES FL 15ML",2330,FALSE
CATAFLAM 50MG CPR BT 20,3250,FALSE
CATALGINE FORTE 1G PDR SACH 20,1910,FALSE
"CATALGINE 0,1G PDR SACH 20ROSE",1385,FALSE
"CATALGINE 0,25G PDR SACH 20 MV",1440,FALSE
"CATALGINE 0,5G PDR SACH 20BLEU",1590,FALSE
CATARSTAT COLLYRE FL 10ML,1620,FALSE
CAZITHRO SUSP BUV 200MG/5ML F/,2605,FALSE
CAZITHRO 500MG CPR PELL B/3,4320,FALSE
CC-NEFRO 500MG CPR PELL B/100,8145,FALSE
CEBEDEXACOL COLLYRE FL 5ML,1785,FALSE
CEBEMYXINE COLLYRE FL 10ML,1440,FALSE
CEBEMYXINE POMMADE OPHT TB 5G,925,FALSE
CEDROX 1G CPR B/12,6970,FALSE
CEDROX 250MG PDR SIROP F/60ML,2635,FALSE
CEDROX 500MG GEL B/12,3750,FALSE
CEFALINE HAUTH PDRE SACH BT 10,2030,FALSE
CEFALORAL 100MG CPR DISP B/10,3640,FALSE
CEFALORAL 200MG CPR B/10,4175,FALSE
CEFIDIS 200MG CPR B/10,3140,FALSE
CEFIM 100MG SUSP F/60ML,5765,FALSE
CEFIM 200MG GEL B/12,8975,FALSE
CEFIM 200MG GEL B/12,5799,FALSE
CEFIM 400MG GEL B/6,5935,FALSE
CEFIXIME SP 100MG/5ML PDRE SUS,4510,FALSE
CEFIXIME SP 200MG CPR PELL SEC,4495,FALSE
CEFIXIME SP 50MG/5ML PDRE SUSP,2610,FALSE
"CEFLAMOX 1,5G SOL INJ B/1",7095,FALSE
CEFLAMOX 750MG SOL INJ B/1,4435,FALSE
CEFOTAX T3A 1G IM/IV INJ,5055,FALSE
CEFOTAXIME 1G IM/IV INJ B/1,2745,FALSE
"CEFOTRIX T3A 0,25G IV INJ B/1",2980,FALSE
CEFOTRIX T3A 1G IV INJ,6600,FALSE
CEFTAZIDIME SP 1G IM/IV PDRE+S,9050,FALSE
CEFTRIAXONE SP 1G IM/IV PDRE+S,4165,FALSE
CEFTRIAXONE SP 500MG IM/IV PDR,2910,FALSE
CEFTRIAXONE 1G INJ B/1,1260,FALSE
CEFTRIAXONE 1G INJ IM/IV B/1,1440,FALSE
"CEFUROXIME SP 1,5G IM/IV PDR+S",5520,FALSE
CEFUROXIME SP 250MG CPR PELL B,4795,FALSE
CEFUROXIME SP 500MG CPR PELL B,6550,FALSE
CEFUROXIME SP 750MG IM/IV PDR+,3065,FALSE
CELEBID 100MG CPR B/20,4360,FALSE
CELEBREX 100MG GEL B/20,7535,FALSE
CELEBREX 200MG GEL B/10,7525,FALSE
CELECOXIB SP 200MG GEL B/20,6955,FALSE
CELESTAMINE 0.25MG CPR B/30,1750,FALSE
CELESTENE CHRONOD AMP+SERG B/1,1945,FALSE
"CELESTENE 0,05% SOL BUV GTTE F",2795,FALSE
CELESTENE 2MG CPR DISP SEC B/2,2795,FALSE
CELESTENE 4MG INJ AMP 1ML B/25,21020,FALSE
CELESTENE 4MG/ML SOL INJ AMP/1,3110,FALSE
CELESTENE 8MG INJ SER 2ML B/1,2100,FALSE
CELESTODERM CREME RELAIS TB25G,1760,FALSE
CELLTRIAXON 1G AMP INJ B/1,3060,FALSE
CEPODEM 100MG CPR B/10,3995,FALSE
CEPODEM 200MG CPR B/10,6845,FALSE
CEPODEM 40MG/5ML SUSP BUV F/10,4720,FALSE
CEROXIME 750MG SOL INJ B/1,2480,FALSE
CERULYSE GTTE AURICUL FL 10ML,1770,FALSE
"CERVARIX 20MCG/20MCG INJ SER0,",15065,FALSE
CETA IBU 100MG/125MG SUSP BUV,1165,FALSE
"CETAFOR 0,5G IV PDRE INJ AMP/5",2555,FALSE
"CETAFOR 0,5MG IM PDRE INJ AMP/",2550,FALSE
CETAFOR 1G IM PDRE INJ AMP/4ML,3015,FALSE
CETAFOR 1G IV PDRE INJ AMP/10M,3035,FALSE
CETAVLON CREME DERM TB 80G,1920,FALSE
CETAZONE 1G INJ,2920,FALSE
CETAZONE 250MG INJ B/1,1305,FALSE
CETAZONE 500MG AMP INJ B/1,2330,FALSE
CETRAXAL OTICO GTTE AUR F/10ML,4000,FALSE
CETRAXAL 500MG CPR BTE 10,6265,FALSE
CETRAXAL 750MG CPR B/10,7295,FALSE
"CETRAXAL+ 3MG/0,25MG GTTE AURI",4555,FALSE
"CEXOLAN 50MCG/ML COLL F/2,5ML",11530,FALSE
CHERICOF NF SP F/100ML,1755,FALSE
CHIBRO-CADRON COLLYRE FL 5ML,1685,FALSE
CHIBRO-PROSCAR 5MG CPR BT 28,26635,FALSE
CHIBROXINE COLLYRE FL 5ML,2590,FALSE
CHINTHER 20/120MG CPR B/24,2005,FALSE
CHINTHER 40/240MG CPR B/12,2425,FALSE
CHINTHER 80MG/480MG CPR B/6,2495,FALSE
"CHLORHEX AQU STER 0,2% SOL UNI",2170,FALSE
CHLORHEXIDINE SPRAY FL 100ML,3495,FALSE
"CHLORHEXIDINE 0,5% SPR F/100ML",1760,FALSE
CHLORURE ETHYLE FL SPRAY 100ML,4695,FALSE
CHOPHYTOL AD CPR ENR B/2X30,1440,FALSE
CHOPHYTOL BUV GTTE FL 120ML,2035,FALSE
CHOPHYTOL CPR DRG BT 180,2700,FALSE
CHOPHYTOL CPR DRG BT 60,1395,FALSE
CHOPHYTOL CPR ENR B/180,2780,FALSE
CHOPHYTOL CPR ENR B/6x30,2780,FALSE
CHOPHYTOL 200MG CPR ENR B/60,1445,FALSE
CHRONO-ADALATE LP 30MG CP BT30,10240,FALSE
CICATRYL PDE DERMQ SACH2G BT14,3145,FALSE
CIELCEF 100MG/5ML PDRE SUSP BU,6295,FALSE
CIELCEF 200MG CPR B/10,5695,FALSE
CIELCEF-O 200MG/500MG CPR B/10,6835,FALSE
CIELNAC 100MG/500MG CPR B/10,2290,FALSE
CIELPRAZ 40MG CPR B/10,2060,FALSE
CIELPRAZ 40MG PDRE PPI F/10ML,3470,FALSE
CIFRAN CT CPR B/10,8765,FALSE
CIFRAN OD 1G CPR B/10,7760,FALSE
CIFRAN OD 500MG CPR B/10,5690,FALSE
CIFRAN 500MG CPR BTE 10,5910,FALSE
"CILOXAN 0,3% COLL F/5ML",3620,FALSE
"CILOXAN 0,3% PDE OPHT T/3,5G",4010,FALSE
CINABAC 500MG CPR B/10,4125,FALSE
CINAMOX 125MG SP F/60ML,610,FALSE
CINAMOX 250MG SP F/60ML,1100,FALSE
CINAMOX 500MG GEL B/12,1150,FALSE
CINAMOX 500MG GEL B/120,5360,FALSE
CINAMOX 500MG GEL B/1200,36745,FALSE
CINCLAMOX 875/125MG CPR PELL B,19895,FALSE
CINCOTRIM 240MG SUSP BUV F/100,1225,FALSE
CINCOTRIM 480MG CPR B/100,2755,FALSE
CINCOTRIM 480MG CPR B/1000,9180,FALSE
CINCOTRIM 480MG CPR B/20,1530,FALSE
CINET 1MG/ML SUSP BUV F/200ML,2775,FALSE
CINET 10MG CPR DISP B/40,3365,FALSE
CINFATOS JARABE SIROP FL/125ML,1415,FALSE
CINFENAC LP CPR B/10,3620,FALSE
CINFLAM 100MG/5ML SUSP BUV F/1,1225,FALSE
CINFLAM 400MG CPR B/100,6310,FALSE
CINFLAM 400MG CPR B/1000,12250,FALSE
CINFLAM 400MG CPR B/30,1915,FALSE
CINFLAM+  CPR B/10,880,FALSE
CINTAZOL 250MG CPR B/100,3215,FALSE
CINTAZOL 250MG CPR B/1000,5360,FALSE
CINTAZOL 250MG CPR B/20,1610,FALSE
CIPEX 500MG CPR B/10,1070,FALSE
CIPEX 500MG CPR 10BL10,6585,FALSE
CIPLACEF 1MG INJ B/1,1530,FALSE
CIPLOX 500MG CPR B/10,1530,FALSE
CIPRO DENK 500MG CPR B/10,3460,FALSE
CIPRO TRO 500MG CPR PELL B/10,1150,FALSE
"CIPRO 0,3% COLL 5ML",3870,FALSE
CIPRODAC 500MG CPR B/10,4660,FALSE
CIPRODYNE 250MG CPR B/10,3355,FALSE
CIPRODYNE 500MG CPR B/10,5500,FALSE
CIPROFLOXACINE UBI 100MG SOL I,1600,FALSE
CIPROFLOXACINE UBI 750MG CPR 1,9665,FALSE
CIPROFLOXACINE 500MG CPR B/10,1785,FALSE
CIPROL 750MG CPR B/10,5875,FALSE
CIPROMED TZ CPR B/10,2530,FALSE
CIPROMED 500MG CPR B/10,2005,FALSE
CIPRONAT 200MG SOL INJ IV F/10,7165,FALSE
CIPRONAT 250MG CPR B/14,2750,FALSE
CIPRONAT 500MG CPR B/14,3440,FALSE
CIPRONAT 750MG CPR B/14,6280,FALSE
CIPRORIV 500MG CPR B/10,4435,FALSE
CIPROXINE 100MG INJ FL 50ML,8010,FALSE
CIPROXINE 250MG CRP BT 10,8075,FALSE
CIPROXINE 500 MG CPR BT 10,7470,FALSE
CIPROZED 750MG CPR B/10,4640,FALSE
CIPROZOLE FORTE500/600MG CPR10,6845,FALSE
CIPROZOLE 250/300MG CPR B/10,5650,FALSE
CISPLATINE 10MG/10ML INJ B/1,6030,FALSE
CISPLATINE 25MG/25ML INJ B/1,8575,FALSE
CISPLATINE 50MG/50ML INJ B/1,14545,FALSE
CITRARGININE BUV AMP 10ML BT20,3625,FALSE
CITRATE BETAIN UPSA SS CITRON,3990,FALSE
CIVASTINE 10MG CPR B/28,5350,FALSE
CIVASTINE 20MG CPR B/28,10100,FALSE
CIVASTINE 40MG CPR B/28,16180,FALSE
"CLAFORAN 0,5G IV IM FL+AMP BT1",4638,FALSE
CLAFORAN 1G IM FL+AMP BT 1,7310,FALSE
CLAFORAN 1G IV FL+AMP BT 1,7305,FALSE
CLAMOXYL 1G CPR DISP B/12,3105,FALSE
CLAMOXYL 1G IM INJ FL+AMP BT 1,1030,FALSE
CLAMOXYL 1GR TROPICAL CPR BT 6,2030,FALSE
CLAMOXYL 125MG PDR SIR FL 60ML,866,FALSE
CLAMOXYL 250MG PDR SIR FL 60ML,1188,FALSE
CLAMOXYL 500MG GELULE BT 12,1330,FALSE
CLAMOXYL 500MG IM FL+AMP BT 1,760,FALSE
CLAMOXYL 500MG PDR SIR FL 60ML,1625,FALSE
CLARADOL 500MG CPR EFFV B/16,1190,FALSE
CLARICIN 500MG CPR B/10,5130,FALSE
CLARINASE REPETABS CPR B/14,3685,FALSE
CLARITRON 500MG CPR B/10,6770,FALSE
CLARITYNE SIROP FL60ML,2295,FALSE
CLARITYNE 10MG CPR B/10,3640,FALSE
CLARITYNE 10MG CPR B/15,5350,FALSE
CLARIVA 500MG CPR B/14,6135,FALSE
CLARIWIN 500MG CPR B/10,6930,FALSE
CLARTEC 10MG CPR B/15,2710,FALSE
CLARTEC 5MG/5ML SP F/120ML,3245,FALSE
CLAVAM 1125MG CPR PELL B/12,5240,TRUE
CLAVAM 1200MG PDRE INJ IV/PERF,1985,TRUE
"CLAVAM 281,25MG PDRE SUSP BUV",2750,TRUE
"CLAVAM 562,5MG CPR PELL B/16",4400,TRUE
CLAVAM 600MG PDRE INJ IV/PERF,1695,TRUE
CLAVICIN XR 1G CPR B/10,4030,FALSE
"CLAVICIN 1,2G PDRE INJ B/1",2105,FALSE
CLAVOR 1G/125MG PDRE SUSP ORAL,5740,FALSE
"CLAVUJECT 1,2G INJ B/1",2035,FALSE
CLAVULIN 1GR IV INJ BT 1,2490,FALSE
CLAVULIN 100MG ENF SUSP F/60ML,3207,FALSE
"CLAVULIN 500MG/62,5MG CPR B/16",4193,FALSE
CLAVUMOCCID 1G CPR B/10,4885,FALSE
CLAVUMOCCID 125MG SUSP F/60ML,4245,FALSE
CLAVUMOCCID 250MG SUSP F/60ML,4875,FALSE
CLAVUMOCCID 500MG CPR B/12,3675,FALSE
CLEDOMOX 1G/125MG CPR PELL B/1,6305,FALSE
CLIPTOL GEL T/50G,3835,FALSE
CLOFAINS 500MG/50MG CPR B/10,950,FALSE
CLOFEN FORTE CPR B/10,950,FALSE
CLOPI-DENK 75MG CPR B/30,11375,FALSE
CLOPRAME SIROP FL 130ML,1495,FALSE
CLOTRI DENK 1% CR T/20G,2035,FALSE
CLOTRI DENK 100MG CPR VAG B/6,2300,FALSE
CLOXACILLINE 500MG CAPS 10BL10,8640,FALSE
CLOXACILLINE 500MG GEL B/1000,17115,FALSE
CO ARINATE FDC AD CPR B/3,3740,FALSE
CO ARINATE FDC ENF CPR B/3,2435,FALSE
CO ARTEMAX 40MG/320MG CPR B/8,4265,FALSE
CO ARTESIANE SUSP BUV F/120ML,4720,FALSE
CO ARTESIANE SUSP F/60ML,3215,FALSE
CO-ARINATE AD 200MG CPR 1BL6,3740,FALSE
CO-ARINATE ENF 100MG CPR 1BL6,2435,FALSE
"CO-RENITEC 20/12,5MG CPR B/28",5360,FALSE
COAMOX 1000MG CPR B/12,6300,FALSE
"COAMOX 156,25MG BB PDRE SUSP B",3330,FALSE
COAMOX 457MG PED PDRE SUSP BUV,4165,FALSE
"COAPROVEL 150/12,5MG CPR PELL",15755,FALSE
"COAPROVEL 300/12,5MG CPR PELL",16375,FALSE
COARSUCAM AD 100/270MG CPR BL,3228,FALSE
COARSUCAM ENF 100/270MG CPR BL,2305,FALSE
COARSUCAM J ENF 50/135MG CPR B,2030,FALSE
"COARSUCAM NN 25/67,5MG CPR BL",1850,FALSE
COARTEM DISPENSER 20/120MG CPR,34440,FALSE
COARTEM PED 20/120MG CPR DISP,41795,FALSE
COARTEM 20/120MG CPR BT 24,4005,FALSE
COARTEM 80/480MG CPR B/6 I08,3105,FALSE
CODOLIPRANE CPR BT 16,1745,FALSE
CODYLAX 5MG CPR GASTRO RESIST,1750,FALSE
COFANTRINE AD 80/480MG CPR B/6,3190,FALSE
COFANTRINE 180/1080MG SUSP BUV,3295,FALSE
COFLOX 500MG CPR B/10,1735,FALSE
COLART 20/120MG AD CPR B/24,3035,FALSE
COLCHICINE HOUDE CPR BT 20,1950,FALSE
COLCHICINE OPOCALCIUM 1MG CPR,2105,FALSE
COLCHIMAX CPR SEC B/20,3555,FALSE
COLCIBRA 100MG GEL B/20,5220,FALSE
COLCIBRA 200MG GEL B/20,9545,FALSE
COLESTOP 10MG CPR B/30,7970,FALSE
COLESTOP 20MG CPR B/30,12505,FALSE
COLINIL GTTE F/15ML,1930,FALSE
"COLIR CUSI GENTAMICI.0,3% 10ML",930,FALSE
COLLUHEXTRIL COLLU FL NEB 40ML,2675,FALSE
COLLUNOVAR ATOMISEUR FL 40ML,2590,FALSE
COLLUNOVAR COLLUTOIRE FL 25ML,2165,FALSE
COLLYRE BLEU LAITER FL 10ML,1800,FALSE
COLOBUTINE 100MG CPR B/20,2525,FALSE
COLOKIT CPR F/32,8080,FALSE
"COLOSAR DENK 100MG/12,5MG CPR",7425,FALSE
"COLOSAR DENK 50/12,5 MG CPR B/",4580,FALSE
COLPOSEPTINE CPR GYNECO BT 18,3225,FALSE
COLPOTROPHINE CAPS GYNECO BT10,2120,FALSE
COLPOTROPHINE CREME GYNE TB15G,2605,FALSE
COLTRAMYL 4MG CPR BT 12,2850,FALSE
COMBANTRIN SOLUTE BUV F/15ML,1590,FALSE
COMBANTRIN 125MG CPR B/6,1660,FALSE
COMBIART 20/120MG CPR B/24,2315,FALSE
